order_id,airline_code,airline_name,region,account_tier,part_id,part_type,aircraft_model,capability_area,repair_center_id,repair_center_location,order_created_date,received_date,completed_date,status,priority,warranty_flag,quoted_repair_days,actual_repair_days,repair_cost_usd,sla_met
RO00134,EK,Emirates,Middle East,Strategic,ENG410,Engine Control,B737,Engine Systems,RC04,"Wichita, KS",2025-02-23,2025-02-27,2025-03-05,Completed,AOG,Y,11,6.0,6760.42,Y
RO00135,WN,Southwest Airlines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-10-09,2025-10-12,2025-10-16,Completed,Standard,N,4,4.0,7356.32,Y
RO00136,QR,Qatar Airways,Middle East,Growth,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-01-18,2025-01-21,2025-01-26,Completed,Standard,N,5,5.0,10016.14,Y
RO00137,AA,American Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-01-11,2025-01-15,2025-01-22,Completed,Standard,N,5,7.0,9014.16,Y
RO00138,AS,Alaska Airlines,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-05-23,2025-05-25,2025-05-31,Completed,Urgent,Y,5,6.0,2092.23,Y
RO00139,AF,Air France,Europe,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-06-29,2025-06-30,2025-07-08,Completed,Standard,N,7,8.0,13803.7,Y
RO00140,AC,Air Canada,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-11-12,2025-11-15,2025-11-19,Completed,Standard,N,4,4.0,7287.13,Y
RO00141,QF,Qantas,Oceania,Strategic,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-11-12,2025-11-16,2025-11-23,Completed,Standard,N,4,7.0,7521.31,N
RO00142,AF,Air France,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-03-25,2025-03-29,2025-04-07,Completed,Urgent,Y,6,9.0,3082.69,N
RO00143,LH,Lufthansa,Europe,Core,AUTO610,Autonomy Controller,B787,Autonomy,RC01,"Dallas, TX",2025-12-17,2025-12-19,,In Progress,Standard,Y,13,,5988.58,
RO00144,QF,Qantas,Oceania,Strategic,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-05-20,2025-05-23,2025-05-27,Completed,Urgent,Y,4,4.0,1336.33,Y
RO00145,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-03-10,2025-03-14,2025-03-19,Completed,AOG,N,5,5.0,13946.29,Y
RO00146,AA,American Airlines,North America,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-03-22,2025-03-25,2025-04-01,Completed,Standard,N,6,7.0,18843.41,Y
RO00147,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-01-08,2025-01-12,2025-01-16,Completed,Urgent,Y,4,4.0,1617.17,Y
RO00148,AF,Air France,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-10-10,2025-10-15,2025-10-22,Completed,Standard,N,5,7.0,9287.33,Y
RO00149,QF,Qantas,Oceania,Strategic,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-07-20,2025-07-21,2025-07-26,Completed,Standard,N,5,5.0,9303.17,Y
RO00150,QR,Qatar Airways,Middle East,Growth,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC04,"Wichita, KS",2025-10-18,2025-10-20,2025-10-31,Completed,Standard,N,12,11.0,30787.95,Y
RO00151,QR,Qatar Airways,Middle East,Growth,AUTO610,Autonomy Controller,B787,Autonomy,RC02,"Phoenix, AZ",2025-04-24,2025-04-27,2025-05-17,Completed,Standard,N,13,20.0,32623.1,N
RO00152,AC,Air Canada,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-08-23,2025-08-25,2025-09-01,Completed,Standard,N,5,7.0,8704.43,Y
RO00153,LH,Lufthansa,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-01-10,2025-01-14,2025-01-20,Completed,Standard,N,5,6.0,8725.02,Y
RO00154,WN,Southwest Airlines,North America,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC03,"Miami, FL",2025-03-24,2025-03-25,2025-04-05,Completed,Standard,Y,7,11.0,3234.22,N
RO00155,WN,Southwest Airlines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-06-12,2025-06-13,2025-06-20,Completed,Standard,N,5,7.0,8886.61,Y
RO00156,WN,Southwest Airlines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2024-12-29,2025-01-01,2025-01-05,Completed,Urgent,N,4,4.0,8039.67,Y
RO00157,LH,Lufthansa,Europe,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC03,"Miami, FL",2025-04-28,2025-04-30,2025-05-08,Completed,Standard,N,7,8.0,15266.62,Y
RO00158,QF,Qantas,Oceania,Strategic,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-10-04,2025-10-09,2025-10-12,Completed,AOG,Y,4,3.0,1773.32,Y
RO00159,DL,Delta Air Lines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-01-09,2025-01-12,2025-01-19,Completed,Urgent,N,6,7.0,16298.77,Y
RO00160,AS,Alaska Airlines,North America,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-05-04,2025-05-06,2025-05-13,Completed,Urgent,N,7,7.0,16566.39,Y
RO00161,UA,United Airlines,North America,Growth,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC01,"Dallas, TX",2025-12-22,2025-12-24,,In Progress,Standard,Y,12,,6431.75,
RO00162,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-10-26,2025-10-30,2025-11-04,Completed,Standard,Y,4,5.0,1366.14,Y
RO00163,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-02-21,2025-02-22,2025-02-26,Completed,Standard,N,4,4.0,6428.12,Y
RO00164,QR,Qatar Airways,Middle East,Growth,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-08-28,2025-09-02,2025-09-07,Completed,Standard,N,5,5.0,9368.26,Y
RO00165,AF,Air France,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-03-22,2025-03-23,2025-03-29,Completed,Standard,N,5,6.0,8549.93,Y
RO00166,AA,American Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC03,"Miami, FL",2025-05-22,2025-05-23,2025-06-03,Completed,Standard,N,7,11.0,16357.77,N
RO00167,B6,JetBlue,North America,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-09-22,2025-09-24,2025-09-27,Completed,Standard,N,4,3.0,6971.7,Y
RO00168,NH,ANA,Asia,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC05,"Cincinnati, OH",2025-08-05,2025-08-09,2025-08-26,Completed,Standard,N,6,17.0,18657.37,N
RO00169,AC,Air Canada,North America,Strategic,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-12-27,2025-12-30,,In Progress,Standard,Y,6,,3220.92,
RO00170,WN,Southwest Airlines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-09-28,2025-10-02,2025-10-07,Completed,Urgent,N,4,5.0,7841.75,Y
RO00171,BA,British Airways,Europe,Growth,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-05-15,2025-05-16,2025-05-21,Completed,Urgent,N,5,5.0,11208.29,Y
RO00172,B6,JetBlue,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC05,"Cincinnati, OH",2025-02-06,2025-02-08,2025-02-15,Completed,Standard,N,4,7.0,6730.83,N
RO00173,UA,United Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC02,"Phoenix, AZ",2025-09-15,2025-09-20,2025-09-25,Completed,Standard,N,5,5.0,8036.11,Y
RO00174,SQ,Singapore Airlines,Asia,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-01-09,2025-01-10,2025-01-14,Completed,Urgent,N,4,4.0,8231.31,Y
RO00175,UA,United Airlines,North America,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC02,"Phoenix, AZ",2025-01-17,2025-01-19,2025-01-27,Completed,Standard,N,6,8.0,16125.24,Y
RO00176,UA,United Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC05,"Cincinnati, OH",2025-06-07,2025-06-10,2025-06-17,Completed,Urgent,Y,4,7.0,1520.71,N
RO00177,AC,Air Canada,North America,Strategic,AUTO610,Autonomy Controller,B787,Autonomy,RC01,"Dallas, TX",2025-03-17,2025-03-19,2025-03-31,Completed,Standard,Y,13,12.0,6652.22,Y
RO00178,WN,Southwest Airlines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-08-25,2025-08-29,2025-08-31,Completed,AOG,N,4,2.0,9729.29,Y
RO00179,LH,Lufthansa,Europe,Core,AUTO610,Autonomy Controller,B787,Autonomy,RC02,"Phoenix, AZ",2025-02-04,2025-02-05,2025-02-16,Completed,Urgent,N,13,11.0,34458.47,Y
RO00180,AC,Air Canada,North America,Strategic,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-01-03,2025-01-05,2025-01-07,Completed,AOG,N,4,2.0,8746.15,Y
RO00181,LH,Lufthansa,Europe,Core,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-12-04,2025-12-08,2025-12-14,Completed,Standard,N,4,6.0,7484.23,Y
RO00182,DL,Delta Air Lines,North America,Core,AUTO610,Autonomy Controller,B787,Autonomy,RC05,"Cincinnati, OH",2025-11-27,2025-11-29,2025-12-24,Completed,Standard,N,13,25.0,33584.16,N
RO00183,DL,Delta Air Lines,North America,Core,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-05-22,2025-05-25,2025-05-27,Completed,Urgent,N,4,2.0,7218.98,Y
RO00184,UA,United Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC05,"Cincinnati, OH",2025-12-28,2025-12-30,,In Progress,Urgent,N,5,,10685.8,
RO00185,AF,Air France,Europe,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-02-06,2025-02-07,2025-02-12,Completed,Urgent,Y,5,5.0,2209.52,Y
RO00186,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-11-25,2025-11-27,2025-12-03,Completed,Standard,N,5,6.0,10774.4,Y
RO00187,AS,Alaska Airlines,North America,Strategic,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-12-03,2025-12-08,2025-12-12,Completed,Standard,N,5,4.0,9991.64,Y
RO00188,WN,Southwest Airlines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC05,"Cincinnati, OH",2025-05-09,2025-05-14,2025-05-20,Completed,Urgent,N,5,6.0,12338.46,Y
RO00189,DL,Delta Air Lines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-07-21,2025-07-25,2025-07-30,Completed,Standard,N,4,5.0,7100.62,Y
RO00190,AC,Air Canada,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC05,"Cincinnati, OH",2025-08-25,2025-08-26,2025-09-01,Completed,Urgent,N,4,6.0,8220.3,N
RO00191,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-01-21,2025-01-25,2025-01-29,Completed,Urgent,Y,4,4.0,1677.34,Y
RO00192,WN,Southwest Airlines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC04,"Wichita, KS",2025-12-12,2025-12-15,2025-12-19,Completed,AOG,N,6,4.0,15281.65,Y
RO00193,B6,JetBlue,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-09-19,2025-09-24,2025-09-28,Completed,Standard,N,4,4.0,6201.86,Y
RO00194,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC01,"Dallas, TX",2025-03-20,2025-03-21,2025-03-27,Completed,Standard,N,8,6.0,18839.48,Y
RO00195,UA,United Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-05-01,2025-05-04,2025-05-08,Completed,Standard,N,4,4.0,6830.3,Y
RO00196,AA,American Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC04,"Wichita, KS",2025-08-14,2025-08-17,2025-09-03,Completed,Standard,N,11,17.0,23951.99,N
RO00197,WN,Southwest Airlines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-11-05,2025-11-10,2025-11-18,Completed,Urgent,N,6,8.0,22731.76,N
RO00198,EK,Emirates,Middle East,Strategic,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-07-02,2025-07-07,2025-07-14,Completed,Standard,N,5,7.0,9459.54,Y
RO00199,AS,Alaska Airlines,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-09-07,2025-09-09,2025-09-16,Completed,Standard,N,4,7.0,6295.41,N
RO00200,SQ,Singapore Airlines,Asia,Growth,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-05-07,2025-05-09,2025-05-15,Completed,Standard,Y,5,6.0,1668.74,Y
RO00201,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC03,"Miami, FL",2025-07-17,2025-07-22,2025-07-27,Completed,Standard,N,5,5.0,10671.38,Y
RO00202,UA,United Airlines,North America,Growth,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC03,"Miami, FL",2025-04-10,2025-04-11,2025-04-20,Completed,AOG,Y,12,9.0,9041.93,Y
RO00203,DL,Delta Air Lines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-05-10,2025-05-13,2025-05-20,Completed,Standard,N,6,7.0,13369.8,Y
RO00204,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-09-16,2025-09-18,2025-09-23,Completed,Standard,N,4,5.0,6069.33,Y
RO00205,DL,Delta Air Lines,North America,Core,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-08-09,2025-08-11,2025-08-20,Completed,Standard,N,6,9.0,13406.59,N
RO00206,AA,American Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC03,"Miami, FL",2025-09-11,2025-09-15,2025-09-20,Completed,Standard,N,4,5.0,7508.69,Y
RO00207,UA,United Airlines,North America,Growth,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-06-28,2025-07-02,2025-07-06,Completed,Urgent,N,6,4.0,13147.77,Y
RO00208,UA,United Airlines,North America,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-06-22,2025-06-23,2025-06-27,Completed,AOG,N,4,4.0,9251.4,Y
RO00209,AA,American Airlines,North America,Growth,AUTO610,Autonomy Controller,B787,Autonomy,RC04,"Wichita, KS",2025-05-26,2025-05-29,2025-06-07,Completed,Standard,N,13,9.0,28295.46,Y
RO00210,AA,American Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC04,"Wichita, KS",2025-09-12,2025-09-15,2025-09-18,Completed,Urgent,N,4,3.0,8286.5,Y
RO00211,UA,United Airlines,North America,Growth,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-07-03,2025-07-08,2025-07-19,Completed,Standard,N,8,11.0,19126.17,N
RO00212,UA,United Airlines,North America,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC01,"Dallas, TX",2025-05-06,2025-05-09,2025-05-12,Completed,Standard,N,4,3.0,6829.06,Y
RO00213,WN,Southwest Airlines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC01,"Dallas, TX",2025-01-09,2025-01-10,2025-01-19,Completed,Standard,N,6,9.0,17413.41,N
RO00214,B6,JetBlue,North America,Strategic,ACT100,Actuator,A320,Flight Controls,RC04,"Wichita, KS",2025-02-18,2025-02-23,2025-03-03,Completed,Standard,Y,6,8.0,2439.39,Y
RO00215,AA,American Airlines,North America,Growth,PWR330,Power Control Unit,B737,Power Management,RC01,"Dallas, TX",2025-03-08,2025-03-11,2025-03-18,Completed,Standard,N,8,7.0,19159.46,Y
RO00216,UA,United Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-12-24,2025-12-25,2025-12-28,Completed,AOG,N,7,3.0,20069.75,Y
RO00217,WN,Southwest Airlines,North America,Core,ENG410,Engine Control,B737,Engine Systems,RC05,"Cincinnati, OH",2025-08-07,2025-08-09,2025-08-31,Completed,Standard,Y,11,22.0,5952.79,N
RO00218,AC,Air Canada,North America,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-10-28,2025-11-01,2025-11-13,Completed,Standard,Y,7,12.0,3177.25,N
RO00219,AF,Air France,Europe,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC04,"Wichita, KS",2025-07-07,2025-07-11,2025-07-26,Completed,Standard,N,12,15.0,26645.58,N
RO00220,DL,Delta Air Lines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC04,"Wichita, KS",2025-11-05,2025-11-09,2025-11-15,Completed,Standard,N,6,6.0,16695.65,Y
RO00221,AS,Alaska Airlines,North America,Strategic,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-02-11,2025-02-16,2025-02-23,Completed,Standard,N,4,7.0,5908.83,N
RO00222,QF,Qantas,Oceania,Strategic,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-12-11,2025-12-16,2025-12-22,Completed,Standard,N,4,6.0,6320.83,Y
RO00223,AF,Air France,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-03-08,2025-03-10,2025-03-18,Completed,Standard,N,6,8.0,13419.04,Y
RO00224,DL,Delta Air Lines,North America,Core,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC03,"Miami, FL",2025-05-05,2025-05-09,2025-05-28,Completed,Standard,Y,12,19.0,5834.64,N
RO00225,UA,United Airlines,North America,Growth,ENG410,Engine Control,B737,Engine Systems,RC05,"Cincinnati, OH",2025-02-03,2025-02-05,2025-02-12,Completed,AOG,N,11,7.0,41599.39,Y
RO00226,AA,American Airlines,North America,Growth,BRK910,Brake Control Unit,B777,Active Controls,RC03,"Miami, FL",2025-07-21,2025-07-24,2025-07-30,Completed,Urgent,Y,6,6.0,4740.92,Y
RO00227,DL,Delta Air Lines,North America,Core,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-07-12,2025-07-15,2025-07-20,Completed,Urgent,N,5,5.0,11038.17,Y
RO00228,QF,Qantas,Oceania,Strategic,AUTO610,Autonomy Controller,B787,Autonomy,RC05,"Cincinnati, OH",2025-06-01,2025-06-03,2025-06-21,Completed,Standard,N,13,18.0,39292.33,N
RO00229,UA,United Airlines,North America,Growth,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC01,"Dallas, TX",2025-10-30,2025-11-01,2025-11-10,Completed,Standard,N,12,9.0,27341.76,Y
RO00230,LH,Lufthansa,Europe,Core,ENG410,Engine Control,B737,Engine Systems,RC01,"Dallas, TX",2025-03-25,2025-03-27,2025-04-11,Completed,Standard,N,11,15.0,24516.8,N
RO00231,WN,Southwest Airlines,North America,Core,AUTO610,Autonomy Controller,B787,Autonomy,RC04,"Wichita, KS",2025-06-24,2025-06-26,2025-07-07,Completed,Standard,Y,13,11.0,5795.18,Y
RO00232,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-05-20,2025-05-24,2025-05-26,Completed,Standard,N,4,2.0,6689.06,Y
RO00233,AA,American Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-02-13,2025-02-18,2025-02-22,Completed,Urgent,N,5,4.0,10534.05,Y
RO00234,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC02,"Phoenix, AZ",2025-06-16,2025-06-17,2025-06-22,Completed,Standard,N,4,5.0,5834.86,Y
RO00235,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-02-08,2025-02-11,2025-02-23,Completed,Standard,Y,8,12.0,3478.33,N
RO00236,WN,Southwest Airlines,North America,Core,SNS210,Sensor Module,A320,Avionics,RC01,"Dallas, TX",2025-01-03,2025-01-08,2025-01-13,Completed,Urgent,N,4,5.0,7740.5,Y
RO00237,AA,American Airlines,North America,Growth,ELE720,Electrical Converter,A220,Aircraft Electrification,RC01,"Dallas, TX",2025-08-23,2025-08-26,2025-09-06,Completed,Standard,Y,7,11.0,2950.06,N
RO00238,AA,American Airlines,North America,Growth,NAV111,Navigation Processor,E175,Avionics,RC01,"Dallas, TX",2025-08-04,2025-08-08,2025-08-14,Completed,Urgent,N,5,6.0,11372.56,Y
RO00239,EK,Emirates,Middle East,Strategic,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-08-29,2025-09-03,2025-09-10,Completed,Standard,Y,8,7.0,3822.48,Y
RO00240,QF,Qantas,Oceania,Strategic,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-09-14,2025-09-17,2025-09-26,Completed,Standard,N,7,9.0,14979.98,Y
RO00241,LH,Lufthansa,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC01,"Dallas, TX",2025-06-01,2025-06-03,2025-06-08,Completed,AOG,N,6,5.0,17557.77,Y
RO00242,DL,Delta Air Lines,North America,Core,BRK910,Brake Control Unit,B777,Active Controls,RC05,"Cincinnati, OH",2025-12-27,2025-12-30,,In Progress,Standard,N,6,,19612.72,
RO00243,QR,Qatar Airways,Middle East,Growth,CAB520,Cabin Interface,A321,Cabin Systems,RC02,"Phoenix, AZ",2025-06-03,2025-06-05,2025-06-09,Completed,Standard,Y,4,4.0,1343.86,Y
RO00244,AF,Air France,Europe,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-05-27,2025-05-30,2025-06-06,Completed,Standard,N,7,7.0,15514.65,Y
RO00245,BA,British Airways,Europe,Growth,SNS210,Sensor Module,A320,Avionics,RC04,"Wichita, KS",2025-03-06,2025-03-07,2025-03-10,Completed,Urgent,Y,4,3.0,1492.76,Y
RO00246,EK,Emirates,Middle East,Strategic,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2024-12-30,2025-01-04,2025-01-13,Completed,Standard,N,8,9.0,16964.49,Y
RO00247,DL,Delta Air Lines,North America,Core,PWR330,Power Control Unit,B737,Power Management,RC04,"Wichita, KS",2025-05-19,2025-05-22,2025-05-31,Completed,Standard,N,8,9.0,18721.86,Y
RO00248,B6,JetBlue,North America,Strategic,ACT100,Actuator,A320,Flight Controls,RC03,"Miami, FL",2025-02-04,2025-02-07,2025-02-15,Completed,Urgent,N,6,8.0,14095.75,N
RO00249,QF,Qantas,Oceania,Strategic,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-10-03,2025-10-08,2025-10-16,Completed,Standard,Y,6,8.0,2532.61,Y
RO00250,QF,Qantas,Oceania,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC02,"Phoenix, AZ",2025-04-26,2025-05-01,2025-05-15,Completed,Urgent,N,12,14.0,30489.92,N
RO00251,B6,JetBlue,North America,Strategic,ACT100,Actuator,A320,Flight Controls,RC02,"Phoenix, AZ",2025-11-13,2025-11-16,2025-11-25,Completed,Standard,N,6,9.0,12102.83,N
RO00252,SQ,Singapore Airlines,Asia,Growth,NAV111,Navigation Processor,E175,Avionics,RC04,"Wichita, KS",2025-04-15,2025-04-20,2025-04-24,Completed,Standard,N,5,4.0,8936.76,Y
RO00253,EK,Emirates,Middle East,Strategic,PWR330,Power Control Unit,B737,Power Management,RC02,"Phoenix, AZ",2025-09-21,2025-09-24,2025-10-02,Completed,Standard,N,8,8.0,18966.36,Y
RO00254,AS,Alaska Airlines,North America,Strategic,FLT810,Fly-by-Wire Computer,A350,Next-Gen Controls,RC03,"Miami, FL",2025-11-15,2025-11-20,2025-12-04,Completed,Standard,Y,12,14.0,6960.34,Y
RO00255,LH,Lufthansa,Europe,Core,ACT100,Actuator,A320,Flight Controls,RC05,"Cincinnati, OH",2025-06-19,2025-06-23,2025-07-02,Completed,Standard,N,6,9.0,13810.65,N
RO00256,AF,Air France,Europe,Core,ELE720,Electrical Converter,A220,Aircraft Electrification,RC04,"Wichita, KS",2025-12-10,2025-12-14,2025-12-22,Completed,Urgent,N,7,8.0,16674.83,Y
